datetimeUtc,PM2.5,TEMP,DEWP
2025-08-02 16:00:00+00:00,40.05441697438558,22.324124972025555,12.09720834096273
2025-08-02 17:00:00+00:00,46.496124903361,20.704958120981853,11.693133068084718
2025-08-02 18:00:00+00:00,43.41462484995524,20.74595832824707,11.651308441162112
2025-08-02 19:00:00+00:00,31.39574972788493,20.50329144795736,10.813457997639976
2025-08-02 20:00:00+00:00,28.07874965667725,20.260416348775227,10.622049776713052
2025-08-02 21:00:00+00:00,21.49970817565918,20.06583340962728,10.538925107320154
2025-08-02 22:00:00+00:00,20.808958371480305,20.03837521870931,10.601341819763183
2025-08-02 23:00:00+00:00,21.715124766031902,19.872291723887127,10.527216625213624
2025-08-03 00:00:00+00:00,27.37904119491577,19.19058322906494,10.160899861653645
2025-08-03 01:00:00+00:00,26.86900011698405,18.05400005976359,9.395300070444744
2025-08-03 02:00:00+00:00,26.12279160817464,18.392583688100174,9.76350863774617
2025-08-03 03:00:00+00:00,24.98375002543132,18.83158318201701,10.121141465504966
2025-08-03 04:00:00+00:00,26.45887517929077,19.13608392079671,10.375542259216308
2025-08-03 05:00:00+00:00,31.429416338602703,19.487374941507976,10.682091649373374
2025-08-03 06:00:00+00:00,40.9018751780192,19.78237517674764,10.774775218963622
2025-08-03 07:00:00+00:00,34.04241625467936,20.35562531153361,11.01515874862671
2025-08-03 08:00:00+00:00,32.304333209991455,21.981958548227947,11.852950191497804
2025-08-03 09:00:00+00:00,37.35183334350586,21.87712510426839,11.774691836039223
2025-08-03 10:00:00+00:00,32.035500367482506,23.63304169972737,12.798741722106929
2025-08-03 11:00:00+00:00,29.995000044504803,25.11575015385945,13.612875270843501
2025-08-03 12:00:00+00:00,23.657625039418537,26.28399991989136,14.15455827713013
2025-08-03 13:00:00+00:00,18.30595842997233,27.214375336964924,14.520233567555744
2025-08-03 14:00:00+00:00,18.756291548411053,27.08508364359538,14.367158508300783
2025-08-03 15:00:00+00:00,20.21619447072347,25.49713881810506,13.17704718907674
2025-08-03 16:00:00+00:00,27.27554178237915,23.528708299001057,12.140424950917561
2025-08-03 17:00:00+00:00,51.24370765686035,22.18916670481364,11.67462501525879
2025-08-03 18:00:00+00:00,45.685583432515465,20.408499876658123,11.165141582489014
2025-08-03 19:00:00+00:00,46.80754184722901,19.66183344523112,11.1134916305542
2025-08-03 20:00:00+00:00,46.02149931589762,19.456791877746586,10.94618358612061
2025-08-03 21:00:00+00:00,44.27466646830241,19.622583707173664,11.015691947937011
2025-08-03 22:00:00+00:00,39.67383257548014,19.46024990081787,10.837008221944172
2025-08-03 23:00:00+00:00,37.20262495676676,19.007583459218345,10.210533491770429
2025-08-04 00:00:00+00:00,39.352749824523926,18.162291685740158,9.652258396148685
2025-08-04 01:00:00+00:00,41.13304201761881,17.788999875386555,9.431799952189126
2025-08-04 02:00:00+00:00,43.9868745803833,18.22670825322469,9.760991636912028
2025-08-04 03:00:00+00:00,39.70524915059408,18.318833033243816,9.573958015441896
2025-08-04 04:00:00+00:00,34.49691677093506,18.18637530008952,9.28325023651123
2025-08-04 05:00:00+00:00,37.56566651662191,18.241583824157715,9.13020044962565
2025-08-04 06:00:00+00:00,40.38320827484131,18.694125175476078,9.230525143941245
2025-08-04 07:00:00+00:00,44.0144583384196,20.60983355840047,10.324533494313556
2025-08-04 08:00:00+00:00,43.721625328063965,22.610291481018063,11.39036655426025
2025-08-04 09:00:00+00:00,41.63387552897135,23.97333351771037,12.302575143178306
2025-08-04 10:00:00+00:00,43.06208324432373,26.77170817057292,14.013441467285162
2025-08-04 11:00:00+00:00,34.60437488555908,29.19883330663045,15.655141607920326
2025-08-04 12:00:00+00:00,32.12958304087321,28.54095824559529,15.010166517893467
2025-08-04 13:00:00+00:00,31.15341663360596,29.336333115895588,15.56524143218994
2025-08-04 14:00:00+00:00,31.35925022761027,29.592999776204422,15.701533126831048
2025-08-04 15:00:00+00:00,35.30791664123535,27.380791823069256,13.992450046539306
2025-08-04 16:00:00+00:00,46.96529229482015,24.43962526321411,12.304242038726807
2025-08-04 17:00:00+00:00,45.550333976745605,22.712875207265217,11.536966800689697
2025-08-04 18:00:00+00:00,52.61491711934408,21.173041343688965,11.104166412353516
2025-08-04 19:00:00+00:00,62.034250577290855,20.19470818837484,10.742199897766117
2025-08-04 20:00:00+00:00,58.86570835113525,19.513749917348225,10.254016590118407
2025-08-04 21:00:00+00:00,61.23550001780192,18.67929156621297,9.571899890899658
2025-08-04 22:00:00+00:00,59.00125026702881,17.99120823542277,9.161508401234947
2025-08-04 23:00:00+00:00,58.17187468210856,17.631333351135254,8.745583407084148
2025-08-05 00:00:00+00:00,54.70341650644938,16.759416898091633,7.938841819763184
2025-08-05 01:00:00+00:00,55.91899967193604,15.965999841690063,7.355158154169718
2025-08-05 02:00:00+00:00,51.89220841725668,15.6367084980011,7.083758529027305
2025-08-05 03:00:00+00:00,44.95537503560384,15.69295827547709,7.134091647466022
2025-08-05 04:00:00+00:00,40.01295884450277,16.753249804178875,8.176716486612957
2025-08-05 05:00:00+00:00,39.5311663945516,17.162041823069256,8.583341821034752
2025-08-05 06:00:00+00:00,43.49940906871449,18.159045479514383,9.148872722278941
2025-08-05 07:00:00+00:00,49.51633358001709,20.373708566029865,10.575016880035399
2025-08-05 08:00:00+00:00,48.02774969736735,22.637374877929688,11.819983228047686
2025-08-05 09:00:00+00:00,44.393083254496254,24.81345844268799,13.123741785685223
2025-08-05 10:00:00+00:00,37.71241696675619,26.10341660181681,13.853849887847899
